prolificID,experiment_id,condition,gender,age,blame_prescriptive,praise_prescriptive
8AC9A9CA92BC42C4ADE433A77E7B1584,eNqCUq,4,Male,24,0,-1
06D0A0B7823B4E6BBFEFA270E8EEB2F7,eNqCUq,3,Female,32,1,3
368933513D294C51BD37ED9AC9721166,ewMHzB,4,Male,27,0,0
1F8FAFCF5442455CAF4C9CFF8620AB7E,ewMHzB,1,Male,30,3,2
26F7A2A863BB4614BE5FFA3C7EB8F53D,eNqCUq,2,Male,29,-1,1
CDA36D965F424B28AFC7DDFAE662E5EE,eNqCUq,3,Male,29,-2,2
0864AC3E7D664ACABF4AD969B8384939,eNqCUq,1,Male,40,1,3
A94E7AE80F80440AA020BE9BD28DBFD1,ewMHzB,3,Male,24,1,3
732DA4FE7BC640B19351B870E73F6C5C,ewMHzB,4,Female,57,-1,2
DA29D5052B5E48348144031A67CACC8B,ewMHzB,4,Female,26,-2,2
CB57646CA6E84680B4B0A4123201FCDE,ewMHzB,3,Female,48,-1,1
218D74FFB32A4C838A88C6019A69DE91,ewMHzB,2,Male,73,1,3
57BD1D3B979D419D82FB0878CA99D9D1,eNqCUq,1,Female,51,-2,1
3BFB5D6B26CF4AA2AF6071C252598B9E,eNqCUq,1,Female,37,-2,1
C8FE9659987D45BEB51AE883528C5534,ewMHzB,1,Female,29,1,1
D04F6CB04CD04617BC6683C605093ECB,ewMHzB,2,Female,45,0,0
542C8FC44AB6446F92D18292E2AE4FE7,ewMHzB,3,Male,44,-1,3
CF0A91DE00D54F9CAFAE668589D6584D,ewMHzB,4,Female,28,-2,1
C20EFC0D5AC5430F8AE56D6C7988D140,ewMHzB,2,Male,30,0,1
C7FFD6281C83492895706C05233EDBA9,eNqCUq,1,Male,56,3,3
28F9D113786B4EF88457B5023E5EEA87,ewMHzB,4,Female,27,2,2
6977D45C374747D3AE4F6A8EFC5CA4A2,ewMHzB,3,Male,34,0,3
68BD778BDC944F2E85246625A6EEBAAF,ewMHzB,1,Female,39,2,3
A199D37555344B9E82B6E417B85B2BA8,ewMHzB,4,Other,30,-2,2
2CF1611F97FB4EDB92812FC173C05D5E,ewMHzB,4,Female,44,-1,0
3419F60060514200BBDF9BDD310B8D77,ewMHzB,3,Female,22,-1,2
CFEA8E05CD284286A0495E7688A33342,ewMHzB,2,Female,47,0,3
7DC65AC76B9B4F98A50C562D0866969E,eNqCUq,2,Female,70,3,3
F5FDC6DC336444FAA9A4012E0F66D095,eNqCUq,3,Female,67,-1,-1
6B9615A149C44C4B82E3AB32D1B206AB,eNqCUq,1,Female,37,-1,3
85152CC734094ACFA72299C45D5CC630,ewMHzB,3,Female,42,1,3
370D4E31F2944616B669B378381D26F8,ewMHzB,4,Female,26,-2,3
5384CB299B464A7CB132B9B39E0AC593,ewMHzB,4,Male,36,3,3
333E1A6198C24C9999D0FB9EF92BBAF1,ewMHzB,2,Female,65,1,2
F9CDA1AFFA504F76A683ABB89B1AF91E,ewMHzB,3,Male,49,-3,2
587C9E7D042D4F4D892DDBBA1A3E8F38,eNqCUq,1,Female,64,0,2
AC610B36B6BF4120965AB3CEEB3E1D4E,eNqCUq,4,Female,35,-1,2
62E1F065767E4EAD8EB1D6A8558C841C,eNqCUq,2,Female,61,2,-2
60E9881974684681A99D5DE08A192C43,ewMHzB,4,Male,60,1,1
FE9EB599CD2142EA912913DE16ED9161,ewMHzB,2,Male,25,0,1
4D6FBF8CF5694EBCB6593D2A12759A20,ewMHzB,1,Male,30,1,2
2B0AA702E1874A57BCEFD5BD3F874774,ewMHzB,1,Female,31,1,2
74AF200637384EC79071D83472997B5B,ewMHzB,1,Male,45,-2,2
75F3C59B15E5442AAFF21EF8C5528FA1,ewMHzB,4,Female,22,2,3
5DEB4DBD45C345FFA77CA5A219BEE182,ewMHzB,2,Female,29,3,3
D1EAA51ABDDC4B2DAF31E60B2218768F,eNqCUq,4,Male,59,-1,-2
CDDEDBD5101E4A9E8404A7582CA3DE6E,eNqCUq,4,Female,37,-2,2
3E9A4A2D381C45359172DE1BB0811084,ewMHzB,1,Female,58,0,3
3B8A965C7F53451DB0F64B5EC0DB76B4,ewMHzB,3,Female,27,1,1
B8CE17E8C5DE47139278C78FCA603B8C,ewMHzB,3,Female,25,-1,1
14AC6CA98368445BB94E770AE1837ED3,ewMHzB,4,Female,71,0,0
5904B7C0AE594578BDF0B8BEA07CF289,ewMHzB,1,Male,24,2,1
96E02DDF1FBF44BBA308E60D2913150E,eNqCUq,2,Female,44,1,3
B5900B0808DD42ED83FC37F090CEEECA ,ewMHzB,3,Male,59,1,3
5CF4DB9150C045CFB94D9309724B5D72,ewMHzB,3,Other,28,-1,2
41004804288D4A3D95427E1601059930,ewMHzB,1,Female,30,-2,1
C3B40A02038C45AD89D7304B13B30BE9,ewMHzB,1,Female,25,3,2
B79D445EB93F49078DD9D1AD49582BD2,ewMHzB,2,Female,36,1,3
DF2740FCC53940D18DE20CB278511034,ewMHzB,1,Female,39,2,3
2F9ECA9679C74ECB8A27778911EFEDF7,ewMHzB,2,Female,33,1,3
4E91FC54BEC246139C492F80B060840E,eNqCUq,1,Female,57,-1,3
BBF4AC8009C1461E93FCA286C85F2551,ewMHzB,2,Male,37,-1,1
76FD734B46174763B2641F1F222A0F20,ewMHzB,3,Male,47,0,3
ADDBE78355E240D8AF1E859572FDF233,ewMHzB,1,Female,66,3,3
EF30940CDDE0423390E026935691B016,ewMHzB,4,Female,42,-3,3
F139635691D544BEAD68AFE638BB7829,ewMHzB,1,Male,35,-1,3
2417F85E62BE44EFA2FF2E9DADE327FB,eNqCUq,4,Male,35,2,-1
6FED22F34C8E4A70BB85E8D344D40DB5,eNqCUq,1,Female,41,3,-1
497A45552EC74CB893F005ADE11314DF,ewMHzB,1,Female,38,3,2
A65AFD53EC9A433CB7C98B2422436A03,ewMHzB,2,Female,26,1,2
564B63B2801C428B8E7BF1032E43F1FA,eNqCUq,2,Female,63,3,3
BF663A6637934088B854D8C34500EC20,eNqCUq,4,Male,80,2,0
4493B32CEC414BE782A972F67F9BD2D3,eNqCUq,2,Male,24,-2,2
7497E50D9EEA4CF6BD5DD5F79E3251A4,eNqCUq,4,Female,33,2,2
C690599F8A8B450C829D1CFEF9F56094,ewMHzB,4,Female,33,-1,3
23837E626B434617844AFC319144638A,ewMHzB,2,Female,27,0,0
A092CA45223343348834D1AB8557885C,eNqCUq,4,Female,51,0,0
B2E5FF75A2FA46979E78ACDC2F81BD5C,ewMHzB,4,Female,25,3,-3
003089421C554457892BA686748B1D4D,eNqCUq,1,Female,24,-2,1
99F41647A105426BB1E41AE2149F7503,ewMHzB,2,Male,45,0,3
7D0CC43EFF454085A097E314118598BA,eNqCUq,3,Male,33,1,2
B4A882036A2544348090E992DDFEE51C,eNqCUq,1,Male,32,1,1
ADD8093C8CBA4B499433B37060F9B4E9,ewMHzB,4,Female,38,-1,0
ADFD4CC871474935B43C5771D39F5CF6,eNqCUq,1,Female,48,2,2
E079A221AEF3405CAE9A1DE28B2D92B4,eNqCUq,1,Male,37,1,2
03DE8461A90E4AE08F72F2258BBA7832,ewMHzB,2,Female,40,1,2
0019BDE11AD5410FA0001536A1D24D77,ewMHzB,2,Female,19,1,3
94F441BB657848F5A4A00A95084B3211,ewMHzB,3,Female,32,2,2
D584A4CB1FA64F14A8663AC151686193,ewMHzB,1,Female,28,2,3
A566D96E92CD4E638F817DDE8A1F57D9,ewMHzB,3,Female,25,3,3
9F7DE302305D4E6C8D793341C50B2E0D,ewMHzB,3,Female,19,0,3
CC57853BB9924048BCF6D5D131C1E37F,ewMHzB,2,Female,25,0,2
2855D8FB26D746D386748548550415C6,ewMHzB,3,Female,46,-1,2
DB65791F256942B79811C3E24DE3DBF8,ewMHzB,4,Male,23,-1,2
4DA087EA848049C6B2EEB5D30DC1C261,ewMHzB,1,Male,42,2,-1
B1B4342B25E74BB2AEC990145ED23B5D,ewMHzB,3,Male,32,2,1
24B7574EDE064A03BF48C2D9EDD43022,ewMHzB,1,Female,51,-1,0
6749FB43FAC048B08D39CEC7D76E94DB,ewMHzB,2,Female,31,-3,3
33F005B78414442A842E6E1CA4FD58DE,ewMHzB,4,Male,30,1,2
FC346836C0F8491887C003E0FAFC3CF3,ewMHzB,1,Female,23,-1,2
C3FAAFFFF17545B2A116353BDDE85F84,eNqCUq,1,Female,30,-2,3
83C6B21278B64772A770E3ADCD0D0955,ewMHzB,3,Female,24,3,3
0A19DB7A7EA34123ACAA6C41B8E62F63,ewMHzB,1,Female,52,2,3
3EF4BE756FE24DD28D45D92ECFD12899,ewMHzB,1,Male,30,0,1
33C17BF9FBA542F9AD91C09A5BBCEEBD,eNqCUq,2,Male,32,-1,2
A517C7EC0157476E8A8F155A80F7165B,ewMHzB,1,Male,44,1,3
F03D77B732584025A7DB9B04434FFD22,ewMHzB,4,Male,31,-1,1
52AE5FBD421E48F590F9BECACA682528,ewMHzB,4,Male,48,0,3
0CC9A245D75140E3BA6DD9AAAD9558D9,ewMHzB,3,Male,41,-1,2
842580F894184DE589555936CF12CECC,ewMHzB,4,Female,47,1,3
3E3DF02A99C04268B2069EA4D7D10D60,eNqCUq,3,Female,36,-2,2
5B948D8F7CEA40F0B25CEEDB30415275,eNqCUq,3,Male,25,2,1
8C3178EBE9694BA59859FD2CF416E098,eNqCUq,3,Male,25,1,3
9397C8A8B2CF4431BB57EC9461FC0DA5,ewMHzB,1,Female,38,-3,-1
64181C9BD6B14663B2E12AA8481ECCB8,ewMHzB,3,Male,38,1,3
423F1A561CED4608AAFDEFB328927865,ewMHzB,1,Female,26,1,2
0CA7337F94B24DEBADB92F1092DB1464,ewMHzB,4,Other,22,0,3
15C8263230854EBF89DCB88DF3696FBC,ewMHzB,1,Male,42,2,0
6F75825C7F304DE1B8F1C2D1A5E72D75,ewMHzB,3,Male,46,0,2
2096241C7A2D4807B7A396CCA07FB150,ewMHzB,3,Male,56,-1,2
8A7803DC27D84078A2E22EAF8DA04494,ewMHzB,2,Female,33,1,3
DE1354C7AC2945AB9F8F890CCAAB3068,ewMHzB,1,Female,44,1,3
01A4A3D8DB3E44BAA3F9DE88CB8BE7F8,eNqCUq,2,Male,60,3,3
545290280752430499F59922D1B2DE94,ewMHzB,3,Male,34,3,3
90F9AD80692C43FFB2C81151968212C4,ewMHzB,1,Female,27,2,2
C97FC299DB154B6DAE6B5D5D1E94061A,eNqCUq,1,Male,39,1,2
6D04832CEA774D519B57773AAFF5C56D,ewMHzB,1,Male,32,2,3
326ED7C8587C47FAA03C1FB1849A84CB,ewMHzB,1,Male,26,3,3
56CC4907B00247188BAD292462803E35,eNqCUq,1,Female,24,-2,1
24B198849CC94ADEBEF42F7888365D26,ewMHzB,2,Female,49,-2,3
87892FE4AFB94BE49E3FB5095F4111CC,ewMHzB,2,Male,45,2,2
9D9416E0743D44FA810C09C2AB9D557E,eNqCUq,3,Female,33,3,3
5695B7C07FF54A2F8EB1C58A63D8D532,ewMHzB,2,Female,22,3,3
A04D95DEA6604EE98CF27F20FD2D620F,ewMHzB,1,Female,68,3,2
7719CE3CA80B49CA95CC1297A343EE33,ewMHzB,2,Male,28,2,1
C127EB7821934D348845F966187A952B,ewMHzB,3,Male,26,-1,2
00311125CCE94A3E8BBEDFDA1D550824,ewMHzB,4,Male,26,1,1
DFB9E61D6CFA49F9822D78A4F47B2DE4,ewMHzB,4,Female,21,1,1
3F835ECE983048C693226C91DA9A5CAB,ewMHzB,3,Male,46,0,2
6DD20CB5D41D45E699C146DEED02CF9C,ewMHzB,3,Female,62,-2,3
7CB2AF25A677449F8511D6E7D208F39D,ewMHzB,3,Male,46,-3,3
0492FC538C4245778A446716617CEBFE,ewMHzB,1,Male,34,2,0
8F82CFB81816466F8D7D50C10C88C52E,eNqCUq,3,Female,39,-1,3
8C23C3AB991C41D8B5A462C704E051D5,ewMHzB,1,Male,30,2,2
D7FEA147D96C4258A5C4E442B276C30F,eNqCUq,2,Female,44,-1,-1
8FF44987DC6F4EBFAC3DDB9972B767FA,ewMHzB,2,Female,34,-3,2
D8F23F7E42294B9592FFB849ED015E1F,ewMHzB,3,Female,36,-1,1
14AC26F60640419982870C6396588A13,eNqCUq,4,Female,43,0,0
D6AAB384DEC44A33B8A706B3E40054EA,ewMHzB,1,Female,35,0,2
35C167A8A69C44C6901146BCBDA40868,ewMHzB,4,Female,62,-2,2
275D1D1A37964A5C9973D62B596D59A2,ewMHzB,3,Male,53,1,2
416EBD8D331F46B39221A4C38A815F35,ewMHzB,1,Male,33,1,2
0F2A4EEDB6B7409F98F4383443F0AF44,eNqCUq,1,Female,23,-1,1
BE71FC61EE95457693FE3D0D3FEA9B5A,ewMHzB,3,Male,31,-3,1
68D3742DAADC4F7B941EBBE62BE3F527,ewMHzB,3,Female,76,-2,3
50D462143FAF44EE8017FE5D282309F6,ewMHzB,4,Male,53,3,1
C09F476977554B42920C27BCD484865A,eNqCUq,4,Male,26,0,2
8B3FE468975443818456828DBCE0E90A,ewMHzB,4,Female,29,-1,1
432EFA8BE8664BD69A4F465DE9B52B7E,ewMHzB,3,Female,22,3,3
943C2BF84EB042CE917C29D437AAF53C,ewMHzB,1,Female,51,-3,2
8FC51DC961DD4BAAA2D391E323C76B0A,ewMHzB,4,Male,55,-2,1
771273692A67432992DE68E428D065BE,ewMHzB,4,Female,49,2,3
557BD41AD541475B88011261FE47F709,ewMHzB,3,Female,21,-1,2
17074AAFFC7C4937B4CF11743BD615C7,ewMHzB,1,Male,39,3,3
0A4EFDF39C6F4E3AABEFF4A1F96E0C95,eNqCUq,1,Female,27,0,1
85C92CDBAC71452684E2566DAB6C7342,ewMHzB,4,Female,63,-1,2
24ABBF6EDB1341E88F4891C7379ECF91,ewMHzB,3,Female,30,1,2
69A300968CA647D6BED94A6F5275A75B,eNqCUq,1,Male,31,-2,2
A2243BDA2F7746DAA622C12DC04CF070,eNqCUq,1,Female,45,0,3
3BB7F4E721F44C84B2C4B47BD8CD2023,eNqCUq,4,Female,65,0,0
8577A217002245C19656EDDC4FB34B80,eNqCUq,3,Male,48,1,2
43807671ACCD42D9BCE67EA95299A756,ewMHzB,4,Female,57,-1,2
C92C272CC4724B4BBE8058F09948717A,ewMHzB,2,Male,35,1,2
66e63523010d80f848f798e5,eNqCUq,4,Female,48,-2,0
FA8DF2B157144DD8B33312EB954D7CF1,ewMHzB,2,Female,60,3,3
49432F589CF6453B89FECD060CAA1747,eNqCUq,4,Male,31,-2,1
AA68B03BAFC24B278157DF57B293BB6D,ewMHzB,2,Female,21,0,2
43AD75CE951840A2A1DA5F1452CFEF76,eNqCUq,4,Female,42,0,2
480FD71754F64F02888991DB1A7ABB5D,ewMHzB,4,Male,24,1,2
8A6E7844C92143D89CB0C0DE519F9FF1,ewMHzB,2,Female,41,1,3
9ED7BE2FCC394BB29160A2596491484F,ewMHzB,4,Male,29,1,3
DC0661EF24E14DF9B534259A63E89AE1,eNqCUq,3,Male,24,-3,3
704A166028BA4C3EAAB0715FE2D230FD,ewMHzB,4,Female,35,-3,-1
EEC99E3907A744688B6F2C5E526D7185,ewMHzB,3,Male,35,-1,2
C309C9E04C7E4575802E6F19B1F8ABAD,ewMHzB,2,Female,35,0,2
9A86A88B229145CA9943EAA00F48703F,ewMHzB,3,Male,33,1,2
F659CD473E644465B1E4D540CB52E05D,ewMHzB,4,Female,62,3,3
6D7A09522104408B9DFD18DFA29FE344,ewMHzB,2,Female,39,-1,3
B73C6479BA694B2481EF0BFDC5B151D9,ewMHzB,3,Male,19,3,2
72A7B28D09AB4780B7B10634FB4F775B,ewMHzB,4,Female,52,0,1
57F54DA2E89F4C45A441755B46DC2092,ewMHzB,1,Male,18,3,0
43A8F918FCE64984B0E2427ECB55C6AD,eNqCUq,1,Male,41,-3,3
C0A1669763B14D7C8402CA01C9A5A45B,eNqCUq,1,Female,36,2,2
015120B1A5284663B1A42ED4A080F33C,ewMHzB,1,Female,55,0,1
4B45043408B246788F3CDCB4490EB13,eNqCUq,3,Male,66,-2,2
4153631913B1447596E3056252A8981B,ewMHzB,3,Female,25,-1,3
3DF8D58FAACD428388D2CF1E74F9CADF,ewMHzB,4,Male,24,0,2
23FD6BBEFF6840229E8BE33724CD3D66,eNqCUq,3,Female,55,-3,-1
E452834E45CD4D02A0CA99DA93F68A2A,eNqCUq,4,Female,25,2,3
6F898AA88F2A4ED9BD671F833DB0692D,ewMHzB,1,Female,26,-1,2
75053792F4D648A3A6280D640C1ED29E,eNqCUq,1,Male,44,-2,2
6BB9322B779B40D19994176DA55902A8,eNqCUq,2,Male,41,2,2
E2AE923CB8754F29881B69B5CE3EF84D,ewMHzB,3,Female,26,3,0
8F2D111E893947868E0A1184C7A07355,ewMHzB,1,Female,21,-1,1
7807ECC2A97541E094468060F14558E3,ewMHzB,2,Male,46,3,3
D18D8B61065C4C8A83EEDB13934C7EA0,ewMHzB,3,Female,47,3,3
080C25F037B24973B21CDB7E76851B09,ewMHzB,3,Female,69,2,3
93D5B02DFC9F42FB9168EFBD1C18A33E,ewMHzB,4,Female,21,-1,3
994D1CEA852B4DAABCCEFB20DA3899EF,ewMHzB,3,Female,30,1,2
95E26F4B01B84563A0987B45EBAE8798,ewMHzB,1,Female,35,0,2
4988769312C24086B87B5B226E05975D,ewMHzB,4,Female,59,1,3
F0C314E6C56F4BFBA11912C9B47A90C9,ewMHzB,1,Male,32,1,0
E0D011458A3C4652B05774CE2A297964,eNqCUq,1,Male,45,-2,0
9CD275406AC94665A77A7F728086CC65,eNqCUq,4,Male,22,0,2
1938D7A0E8B74512AC6DD8AEB952A725,ewMHzB,2,Male,26,-2,3
E19DF36148B54E2B917A7D1B6A51DB32,ewMHzB,3,Female,50,-3,0
45102700FB57481994F5671418C0F6BD,eNqCUq,3,Male,36,-3,2
09804C26E1FD4C718AE81F0720A2B530,ewMHzB,1,Female,45,-3,3
30B24833F47B4BDDAF5BB0893C7C51ED,ewMHzB,2,Female,40,2,2
20F9E4E6BEDF49D38613CB4C8F2DE8C2,ewMHzB,3,Male,53,3,2
24BA8014F3B3488CA61B4D6B1ACE42E8,eNqCUq,3,Female,29,0,3
AF5B542156A8414B8DE0D8621DA90F5D,ewMHzB,3,Female,37,1,-1
028687F82CEF4E15B1B596ED0A8BD7A1,ewMHzB,4,Female,55,-1,2
4941B8113E2645559A6D034CFD8D26B8,ewMHzB,3,Male,22,-1,1
C8DDD9EB33864E949D658851F59BEE9C,eNqCUq,3,Female,71,-2,1
4C5ADFF2AA634A06940CA88E0E2A20A6,eNqCUq,2,Male,49,3,3
95FFBF2573A341F6A14919EB59D65CAD,ewMHzB,3,Female,43,2,3
848ED9D889F14D2DB179957C6D1C3BCB,ewMHzB,4,Female,41,2,-2
967C7EFB957A4B1F82956F2E2C60B8A7,ewMHzB,2,Female,22,3,3
3F6C04C1C2414751808D66527A8770A7,eNqCUq,2,Male,26,2,1
6E0367BA55F44017BAF95B665EF7560C,ewMHzB,3,Female,47,3,3
E2A50C50B36845D3933C1B46E8A6E8BC,ewMHzB,2,Female,39,2,3
96CDB977C85B4E0FB9166C25D4BF1D01,ewMHzB,1,Male,27,2,2
4EC0E4291D264890817DD5DA5FCF064F,ewMHzB,4,Female,35,-3,3
345A08B2066B4313A2DD8C18C52853DE,ewMHzB,3,Male,40,-3,3
2E3A1785F7474A60A7F8D7BAF536E3B3,ewMHzB,1,Female,39,0,2
55CD96CA61174F879BDB67ACF4B832EF,eNqCUq,1,Male,26,-1,1
BBFFBC86CB364AA2915906753EC77911,ewMHzB,3,Male,26,-2,1
2B21B7636CAD4FE3B5E616714E830F53,ewMHzB,1,Female,32,-2,3
539F58A630374A4AB392A3416179D63D,ewMHzB,4,Female,45,-1,1
B0816C11EF7D49E887F8D5A820C01CAA,ewMHzB,2,Female,40,-1,3
A169F6E8A615410B94AB1834CFD997F9,ewMHzB,1,Male,46,3,-2
39879FA7471F4BD389E77CC70AB7367C,ewMHzB,2,Male,24,-2,3
31E7068C991D487DA775A65353381EBD,ewMHzB,2,Female,70,2,3
385934DCE1CE4E96891EDE6F2046C123,eNqCUq,1,Male,36,2,2
51254C1018814C948191CDECC9F4299D,eNqCUq,2,Female,22,0,1
6E865AC43A234CE6BDF0B6F9FD471BF3,ewMHzB,1,Female,41,3,3
62EE81D0F98144FBAE49C9D75D54A40F,ewMHzB,1,Female,28,1,0
5A1F20D06AE74E2F873BA6161A598FA7,eNqCUq,1,Female,53,-1,2
2583756F3E164C5483728003BC76B2C9,ewMHzB,4,Male,66,-3,1
2559D07172B245308C50D6853C67CA0E,eNqCUq,1,Male,32,-1,1
722898C264B14B4AA3CEDB0F39CD2F37,eNqCUq,3,Female,37,1,3
3D1882DD681046A6B9F78CB96B974FAA,eNqCUq,1,Female,62,-2,2
016AA1FEE25B4A1591AC6210C1714A5F,eNqCUq,3,Female,46,-1,2
CF1B15B046DF4E118F7B99FC0908296B,ewMHzB,4,Female,33,2,2
DAD910A5861044E0B94A30EF076E791E,ewMHzB,1,Female,54,2,2
B9AF2D4AD9F04AD9A5457C44ABDC762F,ewMHzB,3,Female,40,2,0
6D28F7F1FCE045C0AB5899062D83A846,ewMHzB,4,Male,32,-2,2
66E48A18619940F09544433CCFB5FF79,eNqCUq,4,Female,41,0,0
BABC69F5664D49F2A9E5FD516D118041,ewMHzB,2,Male,49,0,0
63DBA2A796A24A1AAB1D06447E3F967A,ewMHzB,4,Male,33,2,2
D2D0F58199394C959B81A706DDD92467,ewMHzB,4,Female,60,-3,3
C0F6EEA518334BCF840C01FBAF5236D0,ewMHzB,4,Female,20,0,2
78FE9E65E88149269C3BE2D1D5E379BB,ewMHzB,1,Female,33,-1,2
8FB195844B924321AAF917DE4675185A,ewMHzB,2,Female,50,3,3
B2BE3CC91CF44DBE8A61406D34E9CDC8,ewMHzB,2,Male,30,1,3
DE7825AFDC4E46B4B03F78F5E284995B,ewMHzB,3,Female,24,-3,3
6856D29CC0AD487CA557F138AC7F9B4A,ewMHzB,1,Female,34,2,1
75B0842870264A0FAF715863AA8AA62C,eNqCUq,4,Male,38,-2,3
122D770D0DB644C4AF17C22BE0AF2C21,ewMHzB,2,Female,37,-2,2
1D886B50C2794E80B90C07EEF14A0E13,ewMHzB,2,Female,36,2,3
BEF98DDB90794DE0AF4D3253FBA3BDFB,ewMHzB,3,Male,35,-1,1
8AD75A0E739F472780FCF6D389C4D333,ewMHzB,2,Female,28,-1,1
180BDA272B474D36AF9FA9EC01779D78,eNqCUq,1,Female,37,-1,1
86889725BD914DDF820609C76D3B18C6,ewMHzB,3,Female,22,-3,3
405FBB80CA964D87ACA1457B468B3015,ewMHzB,4,Female,56,-3,0
F8833ADD265945B5848291C1CD371C83,eNqCUq,2,Male,30,-1,2
563A3C2658DA4BC59415146AC6CB4A58,ewMHzB,4,Female,27,0,3
F280D2E447964E4A89FC57C53027B68D,ewMHzB,3,Female,45,-3,3
4FA9ED7379CF4C5FB7347664293A795D,ewMHzB,3,Female,45,0,0
1AF289FB422C42A692D8D57CC33FC7F4,ewMHzB,2,Male,48,1,2
CB697E3C1D1B4ADAB73DBD12303F29E8,eNqCUq,2,Female,48,-1,0
7023CD303E094FE9B785377B92248313,ewMHzB,1,Female,61,-1,3
E9F45BCF45214CF6BB6E68E17520B43A,eNqCUq,4,Male,32,3,1
C1671DDEC3B04444A47561CBA60B8760,eNqCUq,3,Male,47,-2,1
EBD3B92DE4884040950419C7D40A6C54,eNqCUq,2,Male,25,1,2
6C4705349C04430BA532B3A0C3078C85,ewMHzB,1,Female,35,-2,2
CD21C369AB6841EC905A29BB5AA8618E,ewMHzB,1,Male,31,3,2
53AEB0EBFB3B4C24A634F1B7C7285E25,ewMHzB,2,Male,36,2,0
4811FD2C0DCA4BEA981395A07B453AF7,ewMHzB,3,Female,36,-1,3
0719605FC3E34D1EBC15BF3E016D6CB2,eNqCUq,2,Male,22,1,1
30CDB0951AB346F58799513FFC0B7A80,ewMHzB,2,Male,45,1,3
32FC87F1C127480BA90BCC9764065560,ewMHzB,3,Female,50,-2,3
12464619155E40238F23BDE45C5443AD,ewMHzB,3,Male,42,-2,3
E302B0CD4F3843CFB7A1632592D55D95,ewMHzB,1,Female,36,-2,2
205349C4C5974341BE2F0EA042C2404C,ewMHzB,4,Male,34,1,3
556D8D61CB9E4A68978FB5E335A8A2C5,eNqCUq,4,Male,60,3,3
16A409405F124210B9F3195F7B09FAD0,ewMHzB,1,Male,24,2,1
3FA4D795F4354E188BF940CEF413E4BC,ewMHzB,2,Female,36,2,3
10576D7607BA41749D4D082D5E448A8C,ewMHzB,3,Male,49,1,2
9143EE317E914B3BB8DBA6CAF4A9EA6F,ewMHzB,2,Female,38,-1,2
C56E8BD0C4E148428BB6A6C27D7DDE99,eNqCUq,4,Male,30,-2,2
2927B1AA4C964BDB986C60C4C1538C95,ewMHzB,3,Male,20,3,3
7899B0EF495B43FEB73554EE8EC90611,ewMHzB,2,Female,42,2,3
AD820616C7DD413FA5067867ACF518BB,ewMHzB,4,Female,27,1,1
4B151C078AF840C48E5C8601B8329DD1,ewMHzB,1,Male,22,-1,1
F1BF312732514097BC55351705E2EEA2,ewMHzB,2,Other,19,2,2
BACDD91AA13C4D27B3D7CA7FFE5CD57D,eNqCUq,1,Male,29,3,2
C47AFFCD72EB4F5E954A1A6E3FC13EF4,eNqCUq,4,Female,64,0,3
3D75B1F60CC042A08D1F71FEBE44E5FD,ewMHzB,2,Female,49,3,3
4E5135AA0B6A46E780E548BF4338324F,ewMHzB,4,Female,61,-1,0
2E1285824AC44F9CB95675ECC936E53C,eNqCUq,4,Male,56,0,-3
F195FB9A6E66495FBF1789FA639871B7,ewMHzB,4,Female,41,-2,3
7D2AA6C9DCAB4434A73654D7866D56DA,ewMHzB,2,Male,42,0,0
96C8CC923276412B929124B7FF766F7B,ewMHzB,1,Male,40,2,2
0F5B1F35FCA84C9B891E57F62CE28B28,ewMHzB,2,Male,23,3,3
C7F1B1B65A4F448899F58D9B523E69A0,ewMHzB,2,Female,35,3,3
623D4896A2F6418496B91A0D786BBD13,eNqCUq,3,Female,52,-2,3
86D58EAAF2CC46FA92D2FF48140833EE,ewMHzB,2,Female,22,1,3
4CEF3144155540BA9554BF95B04EC5D8,ewMHzB,4,Female,45,2,3
E06591E0AE514EC4BA6E5471B203285A,ewMHzB,3,Male,35,1,2
BE7E89A52976411D88B6D3C55D50F94E,ewMHzB,3,Female,69,2,3
A0BB47E7D5A149C5B666DF069D5DCBE5,eNqCUq,2,Female,34,-1,1
85A5192CEDF44D428648D48ABAD5C85A,ewMHzB,4,Male,38,0,3
69B95C44444D484F8DFA02BDD6558140,ewMHzB,4,Female,45,2,2
830E23CFB54449DDB7FF01F0B54A7736,eNqCUq,1,Male,61,-3,-3
AAE634D3FD574480AEE67558B15B45E7,ewMHzB,2,Female,59,-1,3
CB963E5F7F864C279D22E00B89E9554A,eNqCUq,2,Female,45,2,3
93BA0A0C57D042BCAEAB15D9D92706C1,eNqCUq,1,Female,46,2,3
67CF9A0E1DE7432D878DC83B71F94130,ewMHzB,4,Female,25,0,2
B49B750B391E45D99F2C3C16108B1E02,eNqCUq,2,Female,70,0,2
143241FEEBDA47E68363B42D2A859429,ewMHzB,2,Female,45,3,3
23392B1B5BDD4E8D88E690F44CBED41B,ewMHzB,4,Female,25,1,3
83FBD9E11ADC403991D3547D948E464F,eNqCUq,2,Male,36,1,1
59171BF58B2C44B3BE3A13EA8BDF665F,ewMHzB,2,Female,30,3,3
98DF5A0918D447E1A70E369608474F45,ewMHzB,3,Female,39,-2,0
8B6AB1EB04274208B2188E31FB13D10E,ewMHzB,1,Female,25,1,1
1C8D7D6C30A148208B1A6C42CB1C1332,ewMHzB,3,Female,64,-1,0
BC538DA77CE64287BA614C946C2C6C06,eNqCUq,2,Female,49,-2,3
