"prolific_id","participant_id","trial_type","trial_index","political_affiliation","image_shown","partisan","label","response","consented","blame_prescriptive","praise_prescriptive","emotion_prescriptive","poli_prescriptive","gender","age","language","education","employment","party","party_lean","political_ideology","political_follow","rep_id","dem_id","sm_use","sm_use_slider","sm_use_poli","sm_use_poli_slider","sm_post_poli","sm_post_poli_slider","share_why"
"6728d8b6eb938d674accb5e7",2,"instructions",0,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-button-response",1,"democrat","",NA,NA,1,1,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"survey-html-form",2,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","democrat",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"call-function",3,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"call-function",4,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"preload",5,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"instructions",6,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",7,"democrat","Slide225.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",8,"democrat","Slide252.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",9,"democrat","Slide287.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",10,"democrat","Slide159.png","Democrat","outgroup blame",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",11,"democrat","Slide259.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",12,"democrat","Slide258.png","N/A","neutral",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",13,"democrat","Slide422.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",14,"democrat","Slide273.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",15,"democrat","Slide167.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",16,"democrat","Slide316.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",17,"democrat","Slide158.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",18,"democrat","Slide465.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",19,"democrat","Slide470.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",20,"democrat","Slide452.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",21,"democrat","Slide198.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",22,"democrat","Slide364.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",23,"democrat","Slide104.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",24,"democrat","Slide547.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",25,"democrat","Slide94.png","Democrat","ingroup praise",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"html-slider-response",26,"democrat","Slide331.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"instructions",27,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"survey-html-form",28,"democrat","",NA,NA,NA,NA,1,5,4,3,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"instructions",29,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"survey-html-form",30,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"female",31,"yes","some_college","employed","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"survey-html-form",31,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,4,3,4,5,"",NA,"",NA,"",NA,""
"6728d8b6eb938d674accb5e7",2,"survey-html-form",32,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"daily_or_more",46,"between_once_per_week_and_once_per_month",21,"never",0,"see_content, make_laugh, show_common_beliefs"
"5fbb3e448a2ddbc3382f234c",4,"instructions",0,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-button-response",1,"democrat","",NA,NA,1,1,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"survey-html-form",2,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","democrat",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"call-function",3,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"call-function",4,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"preload",5,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"instructions",6,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",7,"democrat","Slide428.png","Democrat","outgroup blame",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",8,"democrat","Slide255.png","N/A","neutral",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",9,"democrat","Slide12.png","N/A","neutral",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",10,"democrat","Slide336.png","Democrat","outgroup blame",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",11,"democrat","Slide248.png","Democrat","outgroup blame",4,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",12,"democrat","Slide496.png","N/A","neutral",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",13,"democrat","Slide499.png","N/A","neutral",4,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",14,"democrat","Slide107.png","N/A","neutral",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",15,"democrat","Slide188.png","Democrat","outgroup blame",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",16,"democrat","Slide13.png","N/A","neutral",4,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",17,"democrat","Slide91.png","Democrat","ingroup praise",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",18,"democrat","Slide586.png","N/A","neutral",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",19,"democrat","Slide275.png","Democrat","ingroup praise",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",20,"democrat","Slide313.png","N/A","neutral",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",21,"democrat","Slide186.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",22,"democrat","Slide378.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",23,"democrat","Slide589.png","N/A","neutral",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",24,"democrat","Slide289.png","N/A","neutral",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",25,"democrat","Slide128.png","Democrat","outgroup blame",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"html-slider-response",26,"democrat","Slide76.png","N/A","neutral",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"instructions",27,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"survey-html-form",28,"democrat","",NA,NA,NA,NA,4,6,5,5,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"instructions",29,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"survey-html-form",30,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"male",40,"yes","some_college","employed","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"survey-html-form",31,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,3,4,3,5,"",NA,"",NA,"",NA,""
"5fbb3e448a2ddbc3382f234c",4,"survey-html-form",32,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"daily_or_more",18,"once_per_week",0,"never",0,"see_content, make_laugh, represents_beliefs, show_common_beliefs"
"60ff4947f329136761a45103",1,"instructions",0,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-button-response",1,"democrat","",NA,NA,1,1,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"survey-html-form",2,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","democrat",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"call-function",3,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"call-function",4,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"preload",5,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"instructions",6,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",7,"democrat","Slide348.png","N/A","neutral",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",8,"democrat","Slide550.png","Democrat","outgroup blame",7,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",9,"democrat","Slide498.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",10,"democrat","Slide521.png","N/A","neutral",5,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",11,"democrat","Slide2.png","Democrat","ingroup praise",7,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",12,"democrat","Slide222.png","N/A","neutral",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",13,"democrat","Slide573.png","Democrat","ingroup praise",7,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",14,"democrat","Slide260.png","N/A","neutral",7,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",15,"democrat","Slide190.png","Democrat","outgroup blame",6,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",16,"democrat","Slide370.png","Democrat","outgroup blame",7,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",17,"democrat","Slide276.png","Democrat","outgroup blame",7,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",18,"democrat","Slide63.png","Democrat","ingroup praise",5,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",19,"democrat","Slide530.png","N/A","neutral",2,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",20,"democrat","Slide517.png","Democrat","outgroup blame",5,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",21,"democrat","Slide396.png","Democrat","outgroup blame",5,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",22,"democrat","Slide558.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",23,"democrat","Slide365.png","Democrat","ingroup praise",6,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",24,"democrat","Slide318.png","N/A","neutral",3,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",25,"democrat","Slide486.png","Democrat","outgroup blame",7,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"html-slider-response",26,"democrat","Slide126.png","Democrat","outgroup blame",7,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"instructions",27,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"survey-html-form",28,"democrat","",NA,NA,NA,NA,4,6,7,7,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"instructions",29,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"survey-html-form",30,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"female",27,"yes","high_school","employed","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"survey-html-form",31,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,3,4,1,7,"",NA,"",NA,"",NA,""
"60ff4947f329136761a45103",1,"survey-html-form",32,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"daily_or_more",50,"daily_or_more",25,"4-6_times_a_week",0,"see_content, change_opinions, represents_beliefs, show_common_beliefs"
"667b2f1ebd0fe96b4afb83f5",5,"instructions",0,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-button-response",1,"democrat","",NA,NA,1,1,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"survey-html-form",2,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","democrat",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"call-function",3,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"call-function",4,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"preload",5,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"instructions",6,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",7,"democrat","Slide74.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",8,"democrat","Slide75.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",9,"democrat","Slide362.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",10,"democrat","Slide440.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",11,"democrat","Slide437.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",12,"democrat","Slide453.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",13,"democrat","Slide456.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",14,"democrat","Slide195.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",15,"democrat","Slide454.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",16,"democrat","Slide138.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",17,"democrat","Slide488.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",18,"democrat","Slide200.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",19,"democrat","Slide457.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",20,"democrat","Slide340.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",21,"democrat","Slide166.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",22,"democrat","Slide403.png","N/A","neutral",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",23,"democrat","Slide35.png","Democrat","ingroup praise",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",24,"democrat","Slide366.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",25,"democrat","Slide97.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"html-slider-response",26,"democrat","Slide338.png","Democrat","outgroup blame",1,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
"667b2f1ebd0fe96b4afb83f5",5,"instructions",27,"democrat","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,""
